arch_type,pipeline_stages,cache_type,cache_size,compute_units,branch_predictor,out_of_order,transistor_count,die_area_mm2,supply_voltage,max_frequency_ghz,cooling_type,ipc,energy,perf_per_watt
DSP,15,Non-inclusive,16,55,Dynamic,False,1804,303.6638279322249,1.2,3.1608110854816474,air,10.302,133.997,0.07688
CPU,14,Exclusive,16,50,Dynamic,True,845,81.46061770487749,1.2,2.511185177869854,air,13.386,157.817,0.08482
DSP,12,Inclusive,2,33,Static,True,1572,157.6742764956168,1.2,3.3605276971233984,air,5.17,105.949,0.0488
GPU,19,Exclusive,8,12,Dynamic,False,1175,306.58885785150426,1.0,3.236315687172175,air,2.949,52.126,0.05657
DSP,5,Inclusive,2,33,Dynamic,True,1977,133.03533163070963,1.1,2.1841452679746745,liquid,4.721,92.995,0.05077
ASIC,16,Exclusive,16,22,Static,True,200,54.905158574807636,0.9,1.3619600824725295,passive,7.241,85.602,0.08459
GPU,19,Inclusive,16,62,Dynamic,True,394,98.5450613144729,1.2,1.8690567405234901,passive,17.163,196.232,0.08746
GPU,17,Non-inclusive,8,49,Static,True,326,395.0656575034178,1.0,2.8454829656405685,passive,9.929,165.182,0.06011
DSP,8,Exclusive,1,62,Dynamic,False,174,289.89045587944395,1.2,3.1341136320228906,liquid,5.141,137.329,0.03744
DSP,11,Exclusive,8,36,Static,True,611,251.08192524549762,0.9,1.4225245575393606,air,7.906,111.626,0.07083
CPU,5,Exclusive,4,7,Static,True,1294,390.9844464199253,1.2,2.805885996027567,liquid,1.372,23.051,0.05952
GPU,18,Exclusive,4,45,Static,True,1655,160.3661546306885,0.9,3.482360419996547,air,8.221,155.041,0.05302
CPU,6,Exclusive,1,25,Dynamic,False,1224,149.5697823355032,0.9,1.1208704430354812,air,2.05,58.108,0.03528
DSP,15,Inclusive,2,6,Dynamic,True,1504,168.07805382951418,1.1,2.361852939364411,air,1.867,41.048,0.04548
CPU,16,Exclusive,8,64,Dynamic,True,1122,247.57481686169348,1.1,3.106210200374773,liquid,12.974,202.348,0.06412
CPU,10,Non-inclusive,1,49,Dynamic,True,1765,278.2923845795881,1.2,3.840093046871833,liquid,7.37,144.706,0.05093
DSP,19,Non-inclusive,4,22,Dynamic,True,1725,279.397042439704,1.1,2.186775033516075,passive,4.541,92.714,0.04898
ASIC,9,Non-inclusive,16,48,Dynamic,False,1872,75.32897245098923,0.9,3.3892665952305503,air,8.563,114.142,0.07502
ASIC,6,Exclusive,16,60,Static,True,1579,193.58835683827806,1.0,1.2387010219723111,liquid,14.764,163.513,0.09029
CPU,4,Exclusive,8,7,Dynamic,True,635,136.39175097479628,1.1,3.8545691338897936,passive,1.626,30.846,0.05271
DSP,9,Exclusive,16,36,Dynamic,False,1974,55.25971795493619,1.2,2.183700291605271,liquid,6.344,86.44,0.07339
FPGA,4,Exclusive,2,53,Dynamic,False,384,313.3426976990985,1.2,2.7083436125272238,passive,4.735,116.719,0.04057
DSP,11,Exclusive,1,23,Static,False,1025,254.64498964564152,0.9,1.4719023564086053,passive,2.727,62.218,0.04383
ASIC,6,Non-inclusive,1,29,Dynamic,True,791,277.20491444627123,1.0,1.0281962890199305,air,3.925,89.894,0.04366
ASIC,4,Inclusive,8,61,Dynamic,True,813,273.4772847990781,1.1,1.822588605132338,passive,11.667,163.107,0.07153
DSP,18,Exclusive,1,3,Static,True,455,247.4520245501338,1.0,1.1689973045561328,air,1.877,45.629,0.04114
DSP,6,Non-inclusive,8,6,Static,False,210,379.70120860535786,0.9,2.424009270882488,liquid,1.37,20.161,0.06795
GPU,14,Exclusive,16,20,Static,True,1629,102.33906409961351,0.9,1.293789744119249,air,6.407,76.259,0.08402
FPGA,18,Inclusive,1,59,Static,False,111,189.13842734947306,1.2,3.9384807987166957,liquid,5.954,147.768,0.04029
DSP,16,Inclusive,2,16,Static,True,1782,280.9542716806181,0.9,1.137699680811307,liquid,3.626,72.499,0.05001
ASIC,20,Inclusive,2,23,Dynamic,False,1785,321.018319560449,1.0,3.2823274024384776,passive,2.798,72.204,0.03875
GPU,16,Exclusive,1,6,Static,False,956,226.78136990305663,1.1,2.9416545198366824,liquid,1.174,40.994,0.02864
FPGA,12,Exclusive,8,37,Dynamic,False,1043,286.05839103277776,1.2,2.2168240054404884,passive,4.93,88.395,0.05577
CPU,15,Inclusive,4,53,Dynamic,True,1121,326.2076480498379,0.9,1.4389501618938156,air,9.461,171.014,0.05532
CPU,5,Inclusive,4,24,Dynamic,True,1907,55.95773246855556,1.2,2.1196744039632014,passive,3.659,75.582,0.04841
CPU,13,Non-inclusive,8,42,Dynamic,True,1395,152.88307173362907,1.2,1.002133250811716,passive,8.365,137.098,0.06101
CPU,13,Non-inclusive,4,28,Dynamic,False,200,360.71468383221736,1.0,2.9307675029744678,liquid,3.549,75.156,0.04722
FPGA,13,Non-inclusive,8,8,Static,True,637,146.2061831001887,0.9,1.6000884523858367,air,2.78,50.717,0.05481
ASIC,18,Exclusive,8,43,Static,True,698,78.8205401328588,0.9,3.9469258264840525,liquid,9.366,147.354,0.06356
CPU,17,Non-inclusive,2,2,Dynamic,False,706,195.56749041989278,1.0,2.2691781926671597,air,1.097,31.969,0.03431
FPGA,18,Non-inclusive,8,58,Static,True,1389,248.7368837616459,1.2,3.7046513288071226,air,12.314,186.368,0.06607
ASIC,6,Non-inclusive,8,5,Dynamic,True,1209,62.95977448933262,0.9,2.157386436250479,air,1.305,29.443,0.04432
GPU,17,Non-inclusive,8,45,Static,True,468,347.2786899112965,1.0,3.094935242275568,passive,10.073,152.833,0.06591
CPU,6,Exclusive,16,62,Dynamic,False,522,110.26766497699069,1.2,3.561651846108409,passive,10.165,137.605,0.07387
ASIC,12,Exclusive,1,36,Static,True,292,316.4890219935622,0.9,3.6938322669427524,air,4.858,118.544,0.04098
ASIC,18,Inclusive,8,3,Dynamic,True,564,199.6504529876093,1.0,2.2111841035030513,liquid,1.854,43.833,0.0423
GPU,10,Exclusive,4,61,Static,False,613,237.9152315828789,1.0,2.497250067053445,liquid,6.206,133.009,0.04666
DSP,20,Non-inclusive,16,59,Static,False,1672,173.7259240825967,0.9,3.5612133421089616,air,11.292,145.344,0.07769
CPU,13,Exclusive,1,13,Dynamic,True,493,375.7128443403263,1.2,1.3890956678380086,liquid,2.003,59.664,0.03357
ASIC,18,Inclusive,2,29,Dynamic,True,1352,240.96505475996827,0.9,3.423646668266983,air,5.119,112.165,0.04564
DSP,8,Non-inclusive,2,38,Static,True,1227,330.27199447302644,1.2,3.7340460349323843,air,6.095,117.668,0.0518
FPGA,11,Exclusive,8,25,Static,True,1871,179.9559590116911,1.0,3.048900237347463,liquid,5.702,85.917,0.06637
ASIC,18,Non-inclusive,1,38,Dynamic,False,1738,232.44923119442043,1.0,2.1807561622446583,air,3.921,107.852,0.03636
FPGA,5,Non-inclusive,2,57,Dynamic,True,1022,224.03453939937924,1.1,1.3086038833581846,passive,8.198,158.159,0.05183
CPU,11,Exclusive,1,27,Static,True,1584,117.81336734208917,1.0,2.4030152497823045,passive,3.908,92.079,0.04244
CPU,7,Exclusive,4,16,Dynamic,False,503,268.3890158473731,1.1,3.1125327115808243,passive,2.027,41.658,0.04866
CPU,12,Exclusive,1,54,Static,True,1144,284.78352642318987,1.1,3.3550116776663605,air,7.771,163.742,0.04746
GPU,14,Non-inclusive,8,3,Dynamic,True,1379,358.05605409985736,0.9,3.208398059104276,liquid,2.235,37.472,0.05964
FPGA,4,Exclusive,4,7,Dynamic,False,1050,317.8181458378639,1.1,2.767556569262809,liquid,1.233,16.765,0.07355
CPU,19,Exclusive,16,59,Dynamic,True,1873,393.6825461797836,1.1,1.7122324047275197,liquid,16.9,186.439,0.09065
ASIC,4,Non-inclusive,16,30,Static,False,920,168.8816016974804,1.2,2.520559843857269,passive,5.522,67.175,0.0822
GPU,10,Inclusive,1,32,Dynamic,False,1696,85.60658740770369,1.0,3.379748895056474,liquid,3.485,74.312,0.0469
DSP,14,Non-inclusive,4,1,Static,True,428,385.2976165929343,1.2,1.805627331078171,air,0.92,24.906,0.03694
ASIC,18,Inclusive,2,62,Dynamic,False,1630,295.734560131967,1.2,2.2770513432692283,liquid,6.487,151.392,0.04285
FPGA,9,Inclusive,16,15,Static,True,105,148.55608546229257,1.2,3.710290186142359,passive,4.388,60.967,0.07197
GPU,7,Inclusive,4,64,Dynamic,True,1853,255.50123105899453,1.2,3.0252161135136073,passive,10.511,182.583,0.05757
ASIC,13,Non-inclusive,2,42,Static,True,1086,65.6810649730982,1.0,2.8259758945558437,air,6.258,139.353,0.04491
CPU,6,Inclusive,2,17,Static,True,255,247.25878828466617,1.2,1.9786829603796574,air,2.217,59.729,0.03712
ASIC,5,Non-inclusive,16,52,Static,False,103,347.81399030768495,1.1,3.905266611749976,air,8.823,108.253,0.0815
DSP,19,Exclusive,2,64,Dynamic,True,1581,181.291186403652,0.9,1.4727940089347547,air,10.06,202.964,0.04957
CPU,18,Non-inclusive,1,57,Dynamic,False,870,90.90850260477353,1.1,2.880209548728054,passive,5.84,140.788,0.04148
CPU,18,Non-inclusive,16,43,Dynamic,True,1420,174.71497027242685,0.9,3.0496327661516363,passive,12.092,147.749,0.08184
GPU,17,Inclusive,2,41,Dynamic,True,1932,383.16939626780623,0.9,3.465052686739835,passive,6.673,137.557,0.04851
GPU,9,Non-inclusive,16,13,Static,True,664,118.15577971951028,1.2,2.4411003485862057,passive,4.214,55.873,0.07542
ASIC,19,Inclusive,4,33,Static,False,688,128.46117349364658,1.1,3.9180168540732265,liquid,4.649,92.964,0.05001
ASIC,9,Inclusive,8,16,Dynamic,True,1590,294.15730380722255,1.2,1.963001816370392,liquid,3.604,62.673,0.0575
DSP,11,Non-inclusive,2,51,Static,False,1784,203.20828677535027,1.2,3.75599689116337,passive,5.343,120.742,0.04425
FPGA,18,Exclusive,16,22,Static,False,1360,332.72491557352924,1.1,1.1939124206649963,liquid,4.704,74.519,0.06312
DSP,12,Non-inclusive,4,51,Static,True,1864,127.46923653112891,1.0,1.8490551219790654,air,8.578,157.644,0.05441
DSP,12,Exclusive,2,43,Static,True,542,296.1685951597779,1.2,3.5552958293622243,passive,6.466,131.129,0.04931
ASIC,13,Inclusive,16,47,Dynamic,False,1938,115.58605299940957,1.1,2.1525209617161387,passive,8.678,110.179,0.07876
FPGA,7,Non-inclusive,2,57,Static,True,715,104.02225774316113,1.1,2.432297323538352,liquid,8.136,157.06,0.0518
DSP,7,Exclusive,2,34,Static,False,303,326.11646632117885,1.1,3.7601891025181313,air,3.352,78.914,0.04248
GPU,16,Non-inclusive,8,61,Dynamic,False,1520,287.9821303101593,1.2,1.0791914229314992,air,7.782,146.09,0.05327
DSP,19,Non-inclusive,2,35,Static,False,246,385.8222314872719,1.2,1.7504558063946913,air,4.497,100.177,0.04489
ASIC,20,Inclusive,2,38,Static,True,1809,273.4476644752011,1.2,2.9226823646800613,passive,6.339,139.62,0.0454
DSP,7,Non-inclusive,16,47,Dynamic,True,262,288.4962521664633,1.2,1.3882543290628755,liquid,12.18,137.655,0.08848
GPU,19,Inclusive,4,2,Static,True,1602,228.30116969268738,1.1,3.569218441043226,air,2.048,46.139,0.04439
DSP,7,Non-inclusive,2,42,Dynamic,False,1696,394.20974629811485,0.9,1.3852952081110186,liquid,3.896,92.384,0.04217
GPU,10,Exclusive,4,58,Dynamic,False,792,307.8020832575824,1.2,1.848272971879973,air,6.099,135.723,0.04494
FPGA,19,Inclusive,4,1,Dynamic,False,1690,231.03689634398305,0.9,2.0501844114875962,air,1.108,33.752,0.03283
DSP,7,Inclusive,8,19,Static,False,1429,146.79528373582613,0.9,1.3229511327284467,air,2.632,45.072,0.0584
CPU,7,Exclusive,1,52,Static,True,1070,372.99225094487434,1.0,2.42915942522572,passive,7.328,148.067,0.04949
ASIC,6,Non-inclusive,1,21,Dynamic,True,862,382.7068375890243,1.0,2.20531957353793,liquid,3.041,67.891,0.04479
FPGA,17,Non-inclusive,4,55,Dynamic,False,1342,297.13524204783204,1.0,3.027369738922063,passive,6.349,137.635,0.04613
FPGA,4,Inclusive,8,6,Dynamic,False,109,265.6902472403458,1.2,3.835912343046374,liquid,1.0,16.039,0.06235
GPU,7,Non-inclusive,16,29,Static,False,332,80.40285081431108,1.0,3.9125999617736915,passive,5.201,64.414,0.08074
ASIC,8,Exclusive,2,59,Dynamic,True,1509,73.71316517563164,0.9,1.5636081386669243,passive,8.443,170.244,0.04959
ASIC,7,Non-inclusive,8,18,Static,True,985,151.56160048618017,0.9,1.7569738719114874,air,3.771,57.952,0.06507
ASIC,13,Exclusive,1,44,Dynamic,False,1870,210.66947545628412,1.1,1.6472781565156107,passive,4.688,109.683,0.04274
ASIC,9,Inclusive,1,55,Dynamic,False,995,260.7822702031837,1.2,2.993916351055613,air,5.363,121.247,0.04423
FPGA,8,Exclusive,2,22,Dynamic,False,1828,287.4478568923248,1.1,3.6228482602299366,air,2.45,56.671,0.04323
ASIC,12,Inclusive,4,18,Static,False,930,145.30912895257066,1.1,1.1463471003380574,passive,2.1,58.944,0.03563
CPU,16,Non-inclusive,16,49,Static,False,1776,204.9874593453112,0.9,1.6857142270798695,liquid,8.829,125.908,0.07012
CPU,17,Inclusive,1,38,Dynamic,False,332,310.95638982625707,1.0,1.0980114483712438,liquid,4.362,102.592,0.04252
CPU,18,Inclusive,4,23,Static,False,724,181.40008674159603,1.1,2.5166462322418344,passive,3.48,75.878,0.04586
GPU,14,Non-inclusive,8,33,Dynamic,False,1038,305.7383999540698,1.2,2.3044945327864816,air,5.172,87.865,0.05886
GPU,18,Exclusive,16,12,Static,False,787,299.6383736731686,1.2,3.940568381298587,liquid,3.184,54.82,0.05808
ASIC,9,Inclusive,4,43,Static,True,197,341.3924946953717,1.0,2.4144628797320067,liquid,7.538,129.573,0.05818
ASIC,5,Non-inclusive,4,46,Static,True,253,262.62391910842143,1.0,1.4900974583057933,air,6.874,132.587,0.05185
DSP,20,Inclusive,4,21,Static,False,1468,353.74768677861204,1.0,2.716619962798449,air,2.717,74.791,0.03633
GPU,4,Inclusive,8,14,Static,False,681,145.5467266075666,0.9,1.909580937559947,liquid,2.417,34.416,0.07023
DSP,5,Inclusive,8,38,Dynamic,True,1539,346.7004782028059,1.0,3.0849563345075017,liquid,7.326,112.735,0.06498
ASIC,7,Non-inclusive,4,3,Static,False,710,206.8397292008746,1.0,3.8733962288704724,liquid,1.009,18.476,0.05461
DSP,16,Exclusive,16,40,Dynamic,True,1713,302.5801500160723,0.9,2.4566341797127293,liquid,11.773,136.192,0.08644
GPU,16,Exclusive,8,16,Static,False,515,205.4403112879674,1.0,3.413826234514236,air,3.212,57.524,0.05584
DSP,15,Exclusive,4,6,Static,True,142,311.13173967488393,0.9,1.8279494621562375,liquid,2.106,40.386,0.05215
